//  __  __  ____  _  _     ____  _  _
// (  )(  )(    \( \/ )___(  __)( \/ )
//  )(  )(  ) D ( )  ((___)) _)  )  (
// (__)(__)(____/(_/\_)   (__)  (_/\_)
//
// official chart list version 1.1
//
//
20088,1,111,1:44,4,0,0,269
20088,2,111,1:44,5,0,0,488
20088,3,111,1:44,8,2,2,658
20066,1,145,1:57,4,0,0,333
20066,2,145,1:57,8,5,7,815
20066,3,145,1:57,10,5,7,1127
20074,1,95,2:07,6,0,0,504
20074,2,199,2:09,10,2,3,1099
20074,3,199,2:27,12,11,10,1999
20072,1,200,1:56,5,0,0,503
20072,2,200,1:56,9,6,7,1001
20072,3,200,1:56,11,9,9,1539
20023,1,175,2:08,6,0,0,531
20023,2,175,2:08,9,7,6,929
20023,3,175,2:08,10,8,6,1250
20038,1,212,2:05,6,0,0,600
20038,2,212,2:05,10,8,9,1145
20038,3,212,2:05,12,15,14,1690
20000,1,164,1:57,4,0,0,360
20000,2,164,1:57,8,2,2,854
20000,3,164,1:57,10,5,6,1279
20009,1,188,1:54,4,0,0,370
20009,2,188,1:54,7,0,0,663
20009,3,188,1:54,10,9,10,1068
20010,1,130,1:58,4,0,0,438
20010,2,130,1:58,7,0,0,736
20010,3,130,1:58,10,6,9,1090
20027,1,152,1:56,4,0,0,355
20027,2,152,1:56,8,3,3,732
20027,3,152,1:56,10,6,7,1164
20012,1,170,2:10,6,0,0,603
20012,2,170,2:10,10,7,6,1104
20012,3,170,2:10,12,10,9,1675
20013,1,179,2:04,3,0,0,370
20013,2,179,2:04,7,0,0,744
20013,3,179,2:04,10,5,6,1090
20076,1,110,2:24,4,0,0,404
20076,2,110,2:24,7,0,0,740
20076,3,110,2:24,10,4,4,1100
20015,1,176,2:01,5,0,0,481
20015,2,176,2:01,8,3,4,810
20015,3,176,2:01,10,2,4,1145
20028,1,192,2:08,5,0,0,491
20028,2,192,2:08,10,2,3,1029
20028,3,192,2:08,11,7,8,1541
20035,1,177,2:05,5,0,0,463
20035,2,177,2:05,8,3,4,808
20035,3,177,2:05,11,8,9,1373
20086,1,155,1:55,7,0,0,693
20086,2,155,1:55,10,6,4,1040
20086,3,155,1:55,11,7,8,1332
20065,1,150,2:02,6,0,0,632
20065,2,150,2:02,8,3,5,811
20065,3,150,2:02,9,2,4,976
20102,1,179,2:04,4,0,0,338
20102,2,179,2:04,7,0,0,656
20102,3,179,2:04,10,4,6,1359
20051,1,190-200,2:03,6,0,0,542
20051,2,190-200,2:03,9,5,4,904
20051,3,190-200,2:03,12,9,8,1625
20042,1,129,2:04,5,0,0,446
20042,2,129,2:04,7,0,0,799
20042,3,129,2:04,10,3,6,1161
20062,1,90-182,1:50,5,0,0,415
20062,2,90-182,1:50,10,5,7,867
20062,3,90-182,1:50,12,11,11,1416
20041,1,160-166,2:07,5,0,0,481
20041,2,160-166,2:07,10,7,6,1279
20041,3,160-166,2:07,12,10,9,1865
20091,1,160,1:58,4,0,0,466
20091,2,160,1:58,8,5,4,860
20091,3,160,1:58,11,2,2,1400
20059,1,175,1:58,5,0,0,490
20059,2,175,1:58,8,4,4,817
20059,3,175,1:58,11,5,5,1487
20029,1,150,1:46,5,0,0,491
20029,2,150,1:46,10,1,3,945
20029,3,150,1:46,12,13,13,1641
20082,1,148,2:01,4,0,0,467
20082,2,148,2:01,9,1,1,983
20082,3,148,2:01,10,6,6,1324
20067,1,287,1:44,5,0,0,546
20067,2,287,1:44,10,9,10,1162
20067,3,287,1:44,12,11,10,1665
20043,1,287,1:44,6,0,0,501
20043,2,287,1:44,10,10,10,1008
20043,3,287,1:44,12,14,14,1546
20050,1,153,1:54,3,0,0,302
20050,2,153,1:54,6,0,0,638
20050,3,153,1:54,9,4,4,878
20014,1,170,1:50,5,0,0,439
20014,2,170,1:50,7,0,0,701
20014,3,170,1:50,10,3,4,1136
20058,1,164,2:17,5,0,0,551
20058,2,164,2:17,10,5,6,1291
20058,3,164,2:17,12,7,6,1898
20097,1,186,1:56,7,0,0,674
20097,2,186,1:56,10,7,8,1126
20097,3,186,1:56,12,10,11,1647
20096,1,185,2:13,6,0,0,623
20096,2,185,2:13,10,3,5,1076
20096,3,185,2:13,11,8,9,1507
20025,1,191,2:00,5,0,0,581
20025,2,191,2:00,9,4,2,1061
20025,3,191,2:00,11,7,8,1584
20075,1,110,1:51,3,0,0,295
20075,2,110,1:51,7,0,0,643
20075,3,110,1:51,9,8,7,963
20064,1,190,2:06,5,0,0,474
20064,2,190,2:06,8,7,4,876
20064,3,190,2:06,11,7,4,1405
20094,1,210,2:10,5,0,0,524
20094,2,210,2:10,10,4,6,1054
20094,3,210,2:10,12,13,13,1968
20036,1,177,1:50,5,0,0,467
20036,2,177,1:50,9,4,5,898
20036,3,177,1:50,11,5,3,1301
20021,1,150,2:00,3,0,0,327
20021,2,150,2:00,6,0,0,690
20021,3,150,2:00,10,3,3,1319
20049,1,173,2:07,4,0,0,345
20049,2,173,2:07,9,10,9,1110
20049,3,173,2:07,12,8,9,1632
20055,1,230,1:53,4,0,0,331
20055,2,230,1:53,8,1,2,737
20055,3,230,1:53,11,6,9,1271
20019,1,165,2:07,5,0,0,427
20019,2,165,2:07,8,7,7,863
20019,3,165,2:07,11,7,7,1515
20003,1,175,2:04,6,0,0,585
20003,2,175,2:04,10,4,5,1075
20003,3,175,2:04,12,3,2,1600
20090,1,200,2:04,4,0,0,430
20090,2,200,2:04,9,7,7,988
20090,3,200,2:04,11,7,8,1512
20089,1,190,1:58,5,0,0,459
20089,2,190,1:58,8,8,7,812
20089,3,190,1:58,10,6,8,1122
20022,1,166,2:02,5,0,0,477
20022,2,166,2:02,7,0,0,755
20022,3,166,2:02,9,8,8,1000
20004,1,206,2:11,6,0,0,621
20004,2,206,2:11,10,4,6,1269
20004,3,206,2:11,12,7,8,1860
20007,1,196,2:12,6,0,0,751
20007,2,196,2:12,10,6,5,1359
20007,3,196,2:12,12,11,12,1988
20061,1,157,1:41,4,0,0,329
20061,2,157,1:41,8,3,3,661
20061,3,157,1:41,10,7,6,984
20047,1,190,1:50,3,0,0,279
20047,2,190,1:50,9,4,7,858
20047,3,190,1:50,12,10,11,1835
20069,1,170,1:53,4,0,0,460
20069,2,170,1:53,8,4,2,814
20069,3,170,1:53,10,4,7,1142
20100,1,149,2:01,4,0,0,395
20100,2,149,2:01,7,0,0,758
20100,3,149,2:01,10,2,2,1060
20099,1,210-360,2:20,5,0,0,453
20099,2,210-360,2:22,10,5,3,1038
20099,3,210-360,2:22,12,12,12,1487
20044,1,165,1:46,4,0,0,332
20044,2,165,1:46,8,7,8,749
20044,3,165,1:46,10,7,6,1001
20101,1,187,1:53,6,0,0,580
20101,2,187,1:53,10,8,8,1231
20101,3,187,1:53,12,7,9,1717
20060,1,230,1:53,3,0,0,242
20060,2,230,1:53,7,0,0,649
20060,3,230,1:53,9,3,5,917
20054,1,197,2:03,6,0,0,529
20054,2,197,2:03,10,1,1,1032
20054,3,197,2:03,12,6,7,1838
20083,1,180,1:53,7,0,0,600
20083,2,180,1:53,10,4,3,960
20083,3,180,1:53,12,9,9,1407
20039,1,151,2:14,5,0,0,587
20039,2,151,2:14,9,5,6,1121
20039,3,151,2:14,11,2,2,1450
20006,1,185,2:14,6,0,0,586
20006,2,185,2:14,9,5,7,1057
20006,3,185,2:14,12,7,8,1932
20098,1,167,1:49,5,0,0,445
20098,2,167,1:49,7,0,0,759
20098,3,167,1:49,10,6,7,1081

19035,1,114,2:04,3,0,0,341
19035,2,114,2:04,6,0,0,732
19035,3,114,2:04,9,6,7,1187
19024,1,172,1:46,4,0,0,432
19024,2,172,1:46,8,4,5,660
19024,3,172,1:46,10,6,9,1012
19006,1,165,2:13,4,0,0,456
19006,2,165,2:13,7,0,0,849
19006,3,165,2:13,9,3,4,1245
19037,1,163,1:58,6,0,0,518
19037,2,163,1:58,10,7,10,1111
19037,3,163,1:58,12,12,13,1738
19011,1,158,2:03,2,0,0,185
19011,2,158,2:03,5,0,0,441
19011,3,158,2:03,8,8,8,735
19072,1,191,1:38,4,0,0,328
19072,2,191,1:38,9,5,6,837
19072,3,191,1:38,11,9,9,1231
19052,1,286,2:00,5,0,0,412
19052,2,286,2:00,7,0,0,714
19052,3,286,2:00,9,4,6,931
19008,1,160,1:58,6,0,0,657
19008,2,160,1:58,9,4,5,974
19008,3,160,1:58,12,14,13,1745
19043,1,143,1:57,3,0,0,232
19043,2,143,1:57,7,0,0,536
19043,3,143,1:57,9,7,7,732
19025,1,180,1:58,4,0,0,361
19025,2,180,1:58,7,0,0,704
19025,3,180,1:58,10,3,5,1157
19044,1,139,2:02,3,0,0,323
19044,2,139,2:02,6,0,0,685
19044,3,139,2:02,9,3,3,914
19045,1,182,2:02,4,0,0,385
19045,2,182,2:02,6,0,0,521
19045,3,182,2:02,10,5,5,1271
19003,1,154,1:55,5,0,0,532
19003,2,154,1:55,10,2,2,1099
19003,3,154,1:55,12,3,3,1813
19060,1,180,1:58,3,0,0,264
19060,2,180,1:58,7,0,0,682
19060,3,180,1:58,9,3,4,1025
19064,1,138,1:42,4,0,0,431
19064,2,138,1:42,10,5,8,1109
19064,3,138,1:42,12,6,8,1624
19073,1,175,1:54,3,0,0,294
19073,2,175,1:54,7,0,0,706
19073,3,175,1:54,10,6,6,1137
19029,1,140,1:53,4,0,0,457
19029,2,140,1:53,8,1,1,754
19029,3,140,1:53,10,5,6,1142
19017,1,140,1:44,3,0,0,297
19017,2,140,1:44,6,0,0,601
19017,3,140,1:44,9,7,8,890
19075,1,208,1:49,5,0,0,440
19075,2,208,1:49,10,7,8,1000
19075,3,208,1:49,12,12,12,1589
19058,1,181,1:40,3,0,0,211
19058,2,181,1:40,8,4,5,709
19058,3,181,1:40,11,8,8,1187
19004,1,177,1:57,5,0,0,449
19004,2,177,1:57,8,7,9,831
19004,3,177,1:57,11,7,10,1372
19062,1,190,2:00,6,0,0,529
19062,2,190,2:00,9,1,1,786
19062,3,190,2:00,10,3,2,1044
19021,1,175,2:05,5,0,0,520
19021,2,175,2:05,8,2,3,877
19021,3,175,2:05,10,2,3,1192
19012,1,140,1:58,3,0,0,334
19012,2,140,1:58,6,0,0,580
19012,3,140,1:58,9,4,6,1076
19036,1,190,2:00,6,0,0,540
19036,2,190,2:00,9,2,3,1082
19036,3,190,2:00,10,8,9,1427
19056,1,165,2:07,5,0,0,518
19056,2,165,2:07,8,1,2,826
19056,3,165,2:07,10,1,1,1111
19047,1,134,2:05,2,0,0,209
19047,2,134,2:05,6,0,0,562
19047,3,134,2:05,9,3,2,1014
19050,1,173,1:57,4,0,0,394
19050,2,173,1:57,8,2,2,772
19050,3,173,1:57,10,2,3,1019
19010,1,160,2:05,4,0,0,333
19010,2,160,2:05,8,3,4,777
19010,3,160,2:05,10,3,5,1111
19040,1,150,2:11,4,0,0,415
19040,2,150,2:11,6,0,0,678
19040,3,150,2:11,9,2,2,1030
19034,1,131,2:08,4,0,0,324
19034,2,131,2:08,6,0,0,548
19034,3,131,2:08,9,8,9,842
19030,1,101-202,2:13,6,0,0,632
19030,2,101-202,2:13,10,6,7,1290
19030,3,101-202,2:13,12,7,7,1780
19061,1,183,2:00,4,0,0,266
19061,2,183,2:00,8,3,4,775
19061,3,183,2:00,9,8,8,1069
19054,1,176,1:55,5,0,0,454
19054,2,176,1:55,7,0,0,617
19054,3,176,1:55,10,7,8,1258
19018,1,176,2:06,5,0,0,482
19018,2,176,2:06,8,2,3,802
19018,3,176,2:06,11,6,6,1420
19063,1,152,2:10,7,0,0,729
19063,2,152,2:10,10,5,7,1216
19063,3,152,2:10,11,3,4,1490
19071,1,182-186,1:49,4,0,0,357
19071,2,182-186,1:49,9,7,6,1075
19071,3,182-186,1:49,12,10,9,1745
19020,1,172,1:54,5,0,0,404
19020,2,172,1:54,9,4,6,941
19020,3,172,1:54,11,3,5,1353
19027,1,146,2:03,4,0,0,430
19027,2,146,2:03,7,0,0,740
19027,3,146,2:03,10,4,6,1081
19055,1,184,2:00,3,0,0,320
19055,2,184,2:00,7,0,0,679
19055,3,184,2:00,10,5,4,1198
19048,1,145,2:05,4,0,0,403
19048,2,145,2:05,6,0,0,622
19048,3,145,2:05,9,4,8,1088
19014,1,85-170,1:55,4,0,0,248
19014,2,85-170,1:55,8,5,4,656
19014,3,85-170,1:55,10,5,6,868
19009,1,217,2:05,5,0,0,449
19009,2,217,2:05,9,2,3,822
19009,3,217,2:05,11,7,8,1472
19041,1,64-209,2:01,6,0,0,493
19041,2,64-209,2:01,10,4,4,1102
19041,3,64-209,2:01,12,6,2,1491
19013,1,180,1:52,4,0,0,321
19013,2,180,1:52,8,6,4,729
19013,3,180,1:52,10,3,4,1098
19031,1,151,2:01,5,0,0,551
19031,2,151,2:07,9,3,4,1048
19031,3,151,2:05,11,7,7,1464
19001,1,145,1:56,6,0,0,535
19001,2,145,1:56,10,9,10,1067
19001,3,145,1:56,12,10,13,1447
19059,1,200,1:41,3,0,0,188
19059,2,200,1:41,8,3,2,691
19059,3,200,1:41,11,7,7,1238
19049,1,148,2:00,4,0,0,325
19049,2,148,2:00,7,0,0,612
19049,3,148,2:00,10,6,6,942
19033,1,200,2:04,6,0,0,603
19033,2,200,2:04,10,6,7,1042
19033,3,200,2:04,12,11,10,1701
19026,1,150,1:58,5,0,0,438
19026,2,150,1:58,9,3,4,940
19026,3,150,1:58,12,4,5,1545
19028,1,188,2:05,5,0,0,527
19028,2,188,2:05,9,2,2,975
19028,3,188,2:05,12,5,5,1911
19074,1,194,1:47,4,0,0,318
19074,2,194,1:47,8,6,4,802
19074,3,194,1:47,11,8,8,1275
19016,1,185,2:09,5,0,0,565
19016,2,185,2:09,9,2,4,979
19016,3,185,2:09,12,4,5,1733
19066,1,175,2:02,4,0,0,440
19066,2,175,2:02,7,0,0,811
19066,3,175,2:02,9,7,8,1083
19051,1,140,1:53,3,0,0,312
19051,2,140,1:53,7,0,0,628
19051,3,140,1:53,9,3,5,881
19068,1,165,2:07,5,0,0,496
19068,2,165,2:07,9,4,4,990
19068,3,165,2:07,12,8,8,1921
19007,1,190,2:13,6,0,0,634
19007,2,190,2:13,10,7,6,1215
19007,3,190,2:13,12,11,11,2000
19067,1,187,1:37,4,0,0,401
19067,2,187,1:37,8,7,8,778
19067,3,187,1:37,10,6,8,1152
19038,1,174,2:03,4,0,0,383
19038,2,174,2:03,7,0,0,726
19038,3,174,2:03,10,5,5,1145
19032,1,168,2:01,5,0,0,430
19032,2,168,2:01,9,5,6,996
19032,3,168,2:01,11,9,9,1456
19069,1,177,1:39,3,0,0,288
19069,2,177,1:39,7,0,0,640
19069,3,177,1:39,11,9,9,1349
19070,1,196,1:48,3,0,0,259
19070,2,196,1:48,8,7,6,621
19070,3,196,1:48,10,7,8,978
19065,1,280,1:36,6,0,0,471
19065,2,280,1:36,10,7,9,1018
19065,3,280,1:36,12,8,11,1395
19023,1,165,2:06,4,0,0,472
19023,2,165,2:06,8,4,4,808
19023,3,165,2:06,10,5,5,1365
19015,1,170,2:05,4,0,0,368
19015,2,170,2:05,8,6,6,773
19015,3,170,2:05,11,8,9,1438
19039,1,140,1:45,3,0,0,317
19039,2,140,1:45,6,0,0,606
19039,3,140,1:45,9,6,7,1010
19022,1,260,2:08,4,0,0,359
19022,2,260,2:08,9,4,5,904
19022,3,260,2:08,11,4,6,1363
19005,1,200,2:08,5,0,0,455
19005,2,200,2:08,8,3,4,883
19005,3,200,2:08,12,5,7,1835
19046,1,185,1:53,4,0,0,329
19046,2,185,1:53,7,0,0,592
19046,3,185,1:53,10,6,6,1066
19042,1,97-194,2:01,6,0,0,489
19042,2,97-194,2:01,10,3,6,1076
19042,3,97-194,2:01,12,5,9,1567
19019,1,139,1:55,4,0,0,401
19019,2,139,1:55,7,0,0,711
19019,3,139,1:55,10,6,6,1192
19002,1,150,2:12,7,0,0,686
19002,2,150,2:12,10,5,6,1125
19002,3,150,2:12,12,12,12,2072
19053,1,164,2:04,3,0,0,333
19053,2,164,2:04,7,0,0,691
19053,3,164,2:04,11,7,7,1434

18013,1,162,1:48,6,0,0,459
18013,2,162,1:48,8,5,7,717
18013,3,162,1:48,11,8,9,1202
18059,1,185,1:55,6,0,0,560
18059,2,185,1:55,10,3,4,1013
18059,3,185,1:55,12,6,6,1530
18035,1,156,2:07,4,0,0,393
18035,2,156,2:07,7,0,0,748
18035,3,156,2:07,10,4,4,1224
18051,1,151,2:01,5,0,0,489
18051,2,151,2:07,9,3,4,987
18051,3,151,2:05,11,8,7,1484
18043,1,170,2:00,5,0,0,533
18043,2,170,2:00,9,5,7,962
18043,3,170,2:00,11,1,3,1213
18027,1,145,2:00,5,0,0,427
18027,2,145,2:00,8,1,2,810
18027,3,145,2:00,10,3,2,1080
18022,1,116,2:10,5,0,0,560
18022,2,116,2:10,9,8,9,909
18022,3,116,2:10,11,9,10,1293
18047,1,166,2:08,5,0,0,598
18047,2,166,2:08,8,2,1,899
18047,3,166,2:08,10,5,8,1274
18068,1,148,2:17,5,0,0,543
18068,2,148,2:17,9,2,2,1039
18068,3,148,2:17,12,7,7,1598
18028,1,162,1:53,6,0,0,542
18028,2,162,1:53,9,5,3,917
18028,3,162,1:53,11,3,2,1182
18049,1,137,1:49,4,0,0,392
18049,2,137,1:49,7,0,0,710
18049,3,137,1:49,9,5,5,893
18017,1,154,2:07,7,0,0,743
18017,2,154,2:07,10,4,5,1165
18017,3,154,2:07,12,10,10,1623
18003,1,195,2:09,6,0,0,598
18003,2,195,2:09,8,2,1,885
18003,3,195,2:09,10,3,3,1265
18012,1,155,1:48,5,0,0,455
18012,2,155,1:48,9,4,5,923
18012,3,155,1:48,11,1,1,1213
18057,1,155,2:04,6,0,0,562
18057,2,155,2:04,9,2,2,979
18057,3,155,2:04,10,2,3,1206
18007,1,178,2:19,6,0,0,688
18007,2,178,2:19,10,4,6,1291
18007,3,178,2:19,12,8,9,1883
18045,1,170,2:05,6,0,0,448
18045,2,170,2:05,8,9,9,763
18045,3,170,2:05,11,7,7,1122
18054,1,84,2:00,2,0,0,222
18054,2,84,2:00,5,0,0,551
18054,3,84,2:00,7,0,0,691
18062,1,148,1:53,4,0,0,448
18062,2,148,1:53,7,0,0,669
18062,3,148,1:53,10,7,7,959
18031,1,142,2:02,4,0,0,346
18031,2,142,2:02,7,0,0,683
18031,3,142,2:02,10,6,5,1025
18055,1,165,1:46,3,0,0,201
18055,2,165,1:46,8,1,1,781
18055,3,165,1:46,10,2,3,1123
18052,1,130,2:01,4,0,0,444
18052,2,130,2:01,7,0,0,749
18052,3,130,2:01,9,5,7,1072
18025,1,130,2:01,5,0,0,377
18025,2,130,2:01,8,6,9,758
18025,3,130,2:01,10,8,10,1036
18046,1,170,1:52,6,0,0,489
18046,2,170,1:52,8,5,6,788
18046,3,170,1:52,10,6,7,1101
18202,1,175,1:42,5,0,0,433
18202,2,175,1:42,8,-1,-1,759
18202,3,175,1:42,10,-1,-1,1020
18018,1,175,2:04,3,0,0,315
18018,2,175,2:04,7,0,0,718
18018,3,175,2:04,9,2,3,1068
18201,1,173,2:00,4,0,0,357
18201,2,173,2:00,7,0,0,652
18201,3,173,2:00,9,-1,-1,907
18021,1,146,1:55,5,0,0,168
18021,2,146,1:55,9,3,7,708
18021,3,146,1:55,11,7,10,1125
18016,1,130,2:04,4,0,0,337
18016,2,130,2:04,6,0,0,612
18016,3,130,2:04,8,5,7,917
18044,1,175,1:57,6,0,0,571
18044,2,175,1:57,9,6,6,943
18044,3,175,1:57,11,7,9,1367
18038,1,134,2:07,4,0,0,444
18038,2,134,2:07,8,2,2,824
18038,3,134,2:07,10,2,2,1126
18065,1,180,1:47,3,0,0,282
18065,2,180,1:47,8,1,2,722
18065,3,180,1:47,10,4,5,1142
18053,1,173,1:40,4,0,0,331
18053,2,173,1:40,6,0,0,558
18053,3,173,1:40,9,1,2,866
18023,1,140,2:06,5,0,0,500
18023,2,140,2:06,8,3,2,856
18023,3,140,2:06,10,2,1,1113
18010,1,170,2:05,4,0,0,398
18010,2,170,2:05,8,7,6,907
18010,3,170,2:05,11,7,6,1535
18026,1,120-180,1:59,6,0,0,512
18026,2,120-180,1:59,10,3,4,1027
18026,3,120-180,1:59,11,1,3,1287
18009,1,200,2:13,7,0,0,726
18009,2,200,2:13,11,4,5,1217
18009,3,200,2:13,12,13,13,1718
18024,1,149,1:58,6,0,0,589
18024,2,149,1:58,8,8,9,832
18024,3,149,1:58,10,7,9,1072
18004,1,172,2:10,7,0,0,658
18004,2,172,2:10,11,11,9,1345
18004,3,172,2:10,12,15,14,2065
18020,1,145,1:50,6,0,0,557
18020,2,145,1:50,9,5,5,921
18020,3,145,1:50,10,7,8,1206
18048,1,140,2:07,4,0,0,384
18048,2,140,2:07,7,0,0,767
18048,3,140,2:07,10,3,2,1013
18033,1,183,1:59,6,0,0,509
18033,2,183,1:59,8,4,4,779
18033,3,183,1:59,10,5,7,1135
18050,1,184,2:03,8,1,1,708
18050,2,184,2:03,11,2,4,1239
18050,3,184,2:03,12,9,12,1677
18030,1,175,1:49,5,0,0,456
18030,2,175,1:49,9,2,2,836
18030,3,175,1:49,11,1,1,1128
18056,1,37-444,1:47,5,0,0,282
18056,2,37-444,1:47,9,7,8,952
18056,3,37-444,1:47,11,10,10,1438
18066,1,181,1:45,3,0,0,242
18066,2,181,1:45,9,1,1,815
18066,3,181,1:45,11,3,4,1190
18061,1,184,1:33,5,0,0,529
18061,2,184,1:33,8,4,5,675
18061,3,184,1:33,12,1,2,1225
18039,1,182-189,2:03,5,0,0,393
18039,2,182-189,2:03,10,5,6,1238
18039,3,182-189,2:03,12,8,10,1852
18040,1,143,2:12,4,0,0,317
18040,2,143,2:12,8,4,6,867
18040,3,143,2:12,10,5,7,1114
18071,1,168,1:46,4,0,0,358
18071,2,168,1:46,8,3,3,833
18071,3,168,1:46,12,1,1,1509
18000,1,100,1:42,4,0,0,325
18000,2,100,1:42,6,0,0,541
18000,3,100,1:42,8,6,7,678
18064,1,162,2:02,4,0,0,322
18064,2,162,2:02,9,7,6,963
18064,3,162,2:02,11,7,8,1370
18070,1,152,1:42,4,0,0,433
18070,2,152,1:42,7,0,0,746
18070,3,152,1:42,10,3,3,1091
18063,1,144,2:02,4,0,0,400
18063,2,144,2:02,8,3,3,841
18063,3,144,2:02,10,3,4,1202
18008,1,154,2:08,5,0,0,470
18008,2,154,2:08,10,4,3,1067
18008,3,154,2:08,11,8,9,1488
18005,1,155,2:06,4,0,0,409
18005,2,155,2:06,8,9,9,873
18005,3,155,2:06,10,9,10,1123
18067,1,167,1:51,5,0,0,468
18067,2,167,1:51,8,7,7,780
18067,3,167,1:51,11,9,9,1377
18002,1,182,2:03,8,3,2,827
18002,2,182,2:03,10,5,4,1174
18002,3,182,2:03,11,6,6,1395
18019,1,152,1:31,5,0,0,272
18019,2,152,1:31,7,0,0,589
18019,3,152,1:31,10,3,6,1045
18001,1,148,1:50,6,0,0,599
18001,2,148,1:50,9,8,10,1029
18001,3,148,1:50,12,8,11,1506
18058,1,165,1:47,4,0,0,404
18058,2,165,1:47,9,7,9,865
18058,3,165,1:47,10,8,9,1106
18036,1,127,1:45,3,0,0,249
18036,2,127,1:45,7,0,0,596
18036,3,127,1:45,9,1,2,803
18069,1,173,1:37,3,0,0,208
18069,2,173,1:37,8,3,4,672
18069,3,173,1:37,10,3,5,861
18006,1,160,2:11,5,0,0,505
18006,2,160,2:11,8,1,2,882
18006,3,160,2:11,10,3,4,1382
18034,1,125,2:02,5,0,0,523
18034,2,125,2:02,8,5,6,875
18034,3,125,2:02,10,5,7,1145
18014,1,90-180,2:14,4,0,0,307
18014,2,90-180,2:14,9,4,7,1097
18014,3,90-180,2:14,11,8,8,1583
18072,1,171,1:42,2,0,0,164
18072,2,171,1:42,8,6,5,770
18072,3,171,1:42,10,3,4,1167
18029,1,186,2:02,5,0,0,450
18029,2,186,2:02,7,0,0,718
18029,3,186,2:02,9,3,5,980
18060,1,150,2:05,4,0,0,410
18060,2,150,2:05,9,5,5,1077
18060,3,150,2:05,12,3,4,1745
18011,1,100,2:04,3,0,0,230
18011,2,100,2:04,5,0,0,502
18011,3,100,2:04,7,0,0,754
18041,1,88-175,2:07,6,0,0,577
18041,2,88-175,2:07,8,7,8,864
18041,3,88-175,2:07,10,9,10,1307
18037,1,158,2:01,4,0,0,321
18037,2,158,2:01,7,0,0,721
18037,3,158,2:01,9,3,5,1021
18032,1,153,2:02,7,0,0,564
18032,2,153,2:02,10,8,10,1024
18032,3,153,2:02,12,14,15,1719
18015,1,155,2:03,6,0,0,579
18015,2,155,2:03,9,6,7,998
18015,3,155,2:03,11,8,10,1345
18042,1,175,1:57,5,0,0,504
18042,2,175,1:57,9,8,9,1067
18042,3,175,1:57,11,6,7,1420

17028,1,180,2:04,7,0,0,628
17028,2,180,2:04,9,7,6,952
17028,3,180,2:04,11,7,5,1189
17016,1,178,1:41,6,0,0,526
17016,2,178,1:41,11,8,9,1146
17016,3,178,1:41,12,13,13,1629
17022,1,195,2:00,7,0,0,667
17022,2,195,2:00,10,7,7,989
17022,3,195,2:00,12,11,12,1656
17051,1,140,1:39,4,0,0,366
17051,2,140,1:39,7,0,0,638
17051,3,140,1:39,10,6,10,970
17035,1,175,2:02,5,0,0,507
17035,2,175,2:02,8,1,1,836
17035,3,175,2:02,9,3,3,1017
17063,1,172,2:02,4,0,0,321
17063,2,172,2:02,8,4,4,921
17063,3,172,2:02,10,3,3,1254
17012,1,102,1:57,4,0,0,377
17012,2,102,1:57,7,0,0,721
17012,3,102,1:57,10,1,3,998
17025,1,181,1:35,7,0,0,643
17025,2,181,1:35,9,6,8,980
17025,3,181,1:35,11,9,9,1313
17030,1,130,1:56,6,0,0,412
17030,2,130,1:56,8,1,1,676
17030,3,130,1:56,9,2,2,894
17050,1,180,2:14,5,0,0,523
17050,2,180,2:14,8,7,6,837
17050,3,180,2:14,10,7,7,1231
17038,1,90,1:51,3,0,0,233
17038,2,90,1:51,5,0,0,505
17038,3,90,1:51,7,0,0,724
17024,1,30-240,2:02,8,5,6,770
17024,2,30-240,2:02,10,10,7,1004
17024,3,30-240,2:02,11,10,9,1313
17057,1,183,2:28,7,0,0,831
17057,2,183,2:28,9,8,8,1369
17057,3,183,2:28,11,2,2,1577
17040,1,160,1:51,4,0,0,403
17040,2,160,1:51,8,2,1,767
17040,3,160,1:51,10,1,1,1053
17049,1,165,1:57,6,0,0,532
17049,2,165,1:57,8,2,3,826
17049,3,165,1:57,9,10,10,1336
17027,1,175,1:59,5,0,0,477
17027,2,175,1:59,9,4,5,1004
17027,3,175,1:59,11,8,7,1446
17042,1,136,1:42,4,0,0,342
17042,2,136,1:42,7,0,0,711
17042,3,136,1:42,9,3,2,1000
17007,1,196,2:04,7,0,0,635
17007,2,196,2:04,10,4,5,1194
17007,3,196,2:04,12,6,9,1636
17004,1,152,2:05,4,0,0,435
17004,2,152,2:05,9,8,8,1115
17004,3,152,2:05,11,6,8,1337
17000,1,185,2:06,6,0,0,462
17000,2,185,2:06,10,2,3,754
17000,3,185,2:06,11,4,6,1152
17046,1,173,1:57,6,0,0,563
17046,2,173,1:57,9,4,4,928
17046,3,173,1:57,11,2,1,1329
17056,1,135-270,2:25,7,0,0,787
17056,2,135-270,2:25,10,8,8,1340
17056,3,135-270,2:25,12,5,6,1686
17054,1,185,1:45,6,0,0,592
17054,2,185,1:45,11,7,7,1121
17054,3,185,1:45,12,7,5,1440
17009,1,188,2:08,6,0,0,628
17009,2,188,2:08,10,8,9,1417
17009,3,188,2:08,12,12,11,1964
17006,1,170,2:10,7,0,0,906
17006,2,170,2:10,10,5,6,1210
17006,3,170,2:10,12,12,11,2000
17008,1,165,1:48,6,0,0,733
17008,2,165,1:48,10,7,6,1036
